Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
09-JUL-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,7222950,4446261.571151,No Fresh Positions
09-JUL-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,7722500,5703573.16605,42826126
09-JUL-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4758750,2860018.65027125,4689217
09-JUL-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,60205100,38206216.310044,79328658
09-JUL-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,28281825,19389473.19812425,27293420
09-JUL-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,32842992,19807375.09746298,26855524
09-JUL-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,32707800,22652879.984022,65523200
09-JUL-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,32669075,22137245.23065775,82851462
09-JUL-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,244303900,152678352.5978905,535463818
09-JUL-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,1808250,1365847.00277,5515068
09-JUL-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,2912000,1643782.833148,1456792
09-JUL-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,107724000,86213160.048624,29410844
09-JUL-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,52297500,27921762.0766,64500486
09-JUL-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,7990150,5858728.5013195,22530670
09-JUL-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4111375,2469040.44595375,12279357
09-JUL-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,305045000,158824966.57825,243765182
09-JUL-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,14511250,8822241.6135625,34294371
09-JUL-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,15198850,7762106.08533225,9762970
09-JUL-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,34777000,25749936.15151,48468422
09-JUL-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,17954750,12293066.5079,27585971
09-JUL-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,97981250,70359617.37495625,221111965
09-JUL-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,4677525,2773094.018531,9494139
09-JUL-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,22156800,13979018.399943,48612549
09-JUL-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,442200,306669.05122325,4825224
09-JUL-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,368171395,111886500,84468096.071855,265294729
09-JUL-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,163242000,109808232.096544,30261924
09-JUL-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,264680325,141884215.68912275,123618576
09-JUL-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,159062800,102973507.478992,69708867
09-JUL-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,15859300,6766251.29208375,6331128
09-JUL-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,465894408,201557700,120002308.94593225,322597378
09-JUL-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,12186500,8595628.10681,29506735
09-JUL-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,421856445,83589550,57065366.51554725,343698256
09-JUL-2026,INE257A01026,BHEL,BHEL,218493415,153166125,88874055.98351,118694688
09-JUL-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108030546,79872500,47219574.173875,55409444
09-JUL-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19585168,5226325,3353643.297178,15252266
09-JUL-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,1005850,456000,234989.5356505,720567
09-JUL-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,75589175,42737836.34535625,247981871
09-JUL-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,17867310,3647625,2291484.2114425,14682460
